date;Respiration;GSR;Temperature;CFM
25/02/2014 15:59:20.053;-15,831;-34,134;27,203;81
25/02/2014 15:59:20.084;-15,8;-34,147;27,203;81
25/02/2014 15:59:20.115;-15,776;-34,147;27,203;81
25/02/2014 15:59:20.146;-15,784;-34,159;27,203;81
25/02/2014 15:59:20.178;-15,753;-34,159;27,203;81
25/02/2014 15:59:20.209;-15,745;-34,159;27,203;81
25/02/2014 15:59:20.240;-15,714;-34,172;27,19;81
25/02/2014 15:59:20.271;-15,706;-34,172;27,203;81
25/02/2014 15:59:20.303;-15,667;-34,172;27,203;81
25/02/2014 15:59:20.334;-15,659;-34,172;27,19;81
25/02/2014 15:59:20.365;-15,675;-34,184;27,203;81
25/02/2014 15:59:20.396;-15,644;-34,184;27,203;81
25/02/2014 15:59:20.428;-15,636;-34,197;27,203;81
25/02/2014 15:59:20.459;-15,605;-34,197;27,203;81
25/02/2014 15:59:20.490;-15,613;-34,197;27,203;81
25/02/2014 15:59:20.521;-15,566;-34,209;27,19;81
25/02/2014 15:59:20.553;-15,542;-34,209;27,19;81
25/02/2014 15:59:20.584;-15,542;-34,209;27,203;81
25/02/2014 15:59:20.615;-15,542;-34,222;27,19;81
25/02/2014 15:59:20.646;-15,503;-34,222;27,203;81
25/02/2014 15:59:20.678;-15,503;-34,234;27,19;81
25/02/2014 15:59:20.709;-15,496;-34,234;27,203;81
25/02/2014 15:59:20.740;-15,488;-34,247;27,203;81
25/02/2014 15:59:20.771;-15,519;-34,247;27,203;81
25/02/2014 15:59:20.803;-15,542;-34,259;27,203;81
25/02/2014 15:59:20.834;-15,535;-34,259;27,203;81
25/02/2014 15:59:20.865;-15,558;-34,259;27,203;81
25/02/2014 15:59:20.896;-15,566;-34,272;27,19;81
25/02/2014 15:59:20.928;-15,581;-34,272;27,203;81
25/02/2014 15:59:20.959;-15,613;-34,272;27,19;81
25/02/2014 15:59:20.990;-15,628;-34,284;27,203;81
25/02/2014 15:59:21.021;-15,62;-34,284;27,203;81
25/02/2014 15:59:21.053;-15,636;-34,297;27,203;81
25/02/2014 15:59:21.084;-15,659;-34,297;27,19;81
25/02/2014 15:59:21.115;-15,667;-34,297;27,203;81
25/02/2014 15:59:21.146;-15,691;-34,309;27,19;81
25/02/2014 15:59:21.178;-15,714;-34,309;27,203;81
25/02/2014 15:59:21.209;-15,737;-34,309;27,203;81
