date;Respiration;GSR;Temperature;CFM
20/02/2014 10:25:36.745;12,647;-42,68;25,939;64
20/02/2014 10:25:36.777;12,803;-42,68;25,939;64
20/02/2014 10:25:36.808;13,029;-42,68;25,939;64
20/02/2014 10:25:36.839;13,169;-42,693;25,939;64
20/02/2014 10:25:36.870;13,325;-42,693;25,939;64
20/02/2014 10:25:36.902;13,372;-42,693;25,939;64
20/02/2014 10:25:36.933;13,458;-42,693;25,939;64
20/02/2014 10:25:36.964;13,513;-42,693;25,951;64
20/02/2014 10:25:36.995;13,567;-42,693;25,951;64
20/02/2014 10:25:37.027;13,497;-42,693;26,014;63
20/02/2014 10:25:37.058;13,676;-42,693;25,951;63
20/02/2014 10:25:37.089;13,809;-42,693;25,951;63
20/02/2014 10:25:37.120;13,926;-42,705;25,951;63
20/02/2014 10:25:37.152;14,059;-42,705;25,951;63
20/02/2014 10:25:37.183;14,16;-42,705;25,951;63
20/02/2014 10:25:37.214;14,254;-42,705;25,951;63
20/02/2014 10:25:37.245;14,269;-42,705;25,951;63
20/02/2014 10:25:37.277;14,277;-42,718;25,951;63
20/02/2014 10:25:37.308;14,199;-42,718;25,951;63
20/02/2014 10:25:37.339;14,09;-42,718;25,951;63
20/02/2014 10:25:37.370;13,965;-42,73;25,964;63
20/02/2014 10:25:37.402;13,887;-42,73;25,964;63
20/02/2014 10:25:37.433;13,786;-42,73;25,964;63
20/02/2014 10:25:37.464;13,38;-42,73;25,964;63
20/02/2014 10:25:37.495;13,224;-42,73;25,964;63
20/02/2014 10:25:37.527;13,052;-42,73;25,964;63
20/02/2014 10:25:37.558;12,811;-42,73;25,964;63
20/02/2014 10:25:37.589;12,67;-42,73;25,964;63
20/02/2014 10:25:37.620;12,483;-42,73;25,964;63
20/02/2014 10:25:37.652;12,249;-42,73;25,976;63
20/02/2014 10:25:37.683;12,171;-42,743;25,976;63
20/02/2014 10:25:37.714;12,038;-42,743;25,976;63
20/02/2014 10:25:37.745;11,82;-42,743;25,964;63
20/02/2014 10:25:37.777;11,703;-42,755;25,976;63
20/02/2014 10:25:37.808;11,516;-42,755;25,976;63
20/02/2014 10:25:37.839;11,243;-42,755;25,976;63
20/02/2014 10:25:37.870;11,017;-42,755;25,976;63
20/02/2014 10:25:37.902;10,595;-42,755;26,052;63
