t;Respiration;GSR;Temperature;CFM
13.000;-10.145;-44.232;29.405;74.000
13.031;-10.121;-44.232;29.405;74.000
13.063;-10.106;-44.232;29.405;74.000
13.094;-10.137;-44.232;29.405;74.000
13.125;-10.402;-44.232;29.405;74.000
13.156;-10.379;-44.232;29.392;74.000
13.188;-10.348;-44.232;29.405;74.000
13.219;-10.277;-44.232;29.405;74.000
13.250;-10.254;-44.232;29.392;74.000
13.281;-10.215;-44.232;29.405;74.000
13.313;-10.192;-44.232;29.405;74.000
13.344;-10.153;-44.232;29.405;74.000
13.375;-10.145;-44.232;29.392;74.000
13.406;-10.106;-44.232;29.405;74.000
13.438;-10.075;-44.232;29.405;74.000
13.469;-10.020;-44.232;29.405;74.000
13.500;-9.981;-44.232;29.405;74.000
13.531;-9.958;-44.232;29.405;74.000
13.563;-9.926;-44.232;29.392;74.000
13.594;-9.926;-44.232;29.405;74.000
13.625;-9.872;-44.232;29.405;74.000
13.656;-9.802;-44.232;29.405;74.000
13.688;-9.755;-44.232;29.405;74.000
13.719;-9.708;-44.232;29.405;74.000
13.750;-9.685;-44.232;29.405;74.000
13.781;-9.630;-44.232;29.392;74.000
13.813;-9.583;-44.232;29.392;74.000
13.844;-9.497;-44.232;29.392;74.000
13.875;-9.497;-44.232;29.392;74.000
13.906;-9.451;-44.232;29.405;74.000
13.938;-9.458;-44.232;29.392;74.000
13.969;-9.412;-44.232;29.405;74.000
14.000;-8.538;-44.232;29.392;74.000
14.031;-9.653;-44.232;29.405;74.000
14.063;-9.599;-44.232;29.405;74.000
14.094;-9.560;-44.232;29.392;74.000
14.125;-9.521;-44.232;29.392;74.000
14.156;-9.497;-44.232;29.405;74.000
14.188;-9.466;-44.232;29.405;74.000
14.219;-9.443;-44.232;29.392;74.000
14.250;-9.419;-44.232;29.405;74.000
14.281;-9.404;-44.232;29.405;74.000
14.313;-9.419;-44.232;29.392;74.000
14.344;-9.419;-44.232;29.392;74.000
14.375;-9.427;-44.232;29.405;74.000
14.406;-9.466;-44.232;29.392;74.000
14.438;-9.529;-44.232;29.392;74.000
14.469;-9.552;-44.232;29.392;74.000
14.500;-9.560;-44.232;29.392;74.000
14.531;-9.599;-44.232;29.392;74.000
14.563;-9.630;-44.232;29.392;74.000
14.594;-9.638;-44.232;29.392;74.000
14.625;-9.653;-44.232;29.392;74.000
14.656;-9.646;-44.232;29.392;74.000
14.688;-9.716;-44.232;29.392;74.000
14.719;-9.770;-44.232;29.405;74.000
14.750;-9.833;-44.232;29.392;74.000
14.781;-9.841;-44.232;29.392;74.000
14.813;-9.872;-44.232;29.392;73.000
14.844;-9.895;-44.232;29.392;73.000
14.875;-9.583;-44.232;29.392;73.000
14.906;-10.192;-44.232;29.405;73.000
14.938;-10.215;-44.232;29.392;73.000
14.969;-10.184;-44.232;29.392;73.000
15.000;-10.192;-44.232;29.392;73.000
15.031;-10.176;-44.232;29.392;73.000
15.063;-10.176;-44.232;29.392;73.000
15.094;-10.137;-44.232;29.392;73.000
15.125;-10.137;-44.232;29.392;73.000
15.156;-10.137;-44.232;29.392;73.000
15.188;-10.145;-44.232;29.392;73.000
15.219;-10.153;-44.244;29.392;73.000
15.250;-10.121;-44.244;29.392;73.000
15.281;-10.137;-44.244;29.392;73.000
15.313;-10.160;-44.244;29.392;73.000
15.344;-10.145;-44.244;29.392;73.000
15.375;-10.137;-44.244;29.392;73.000
15.406;-10.145;-44.244;29.392;73.000
15.438;-10.137;-44.244;29.392;73.000
15.469;-10.137;-44.244;29.392;73.000
15.500;-10.106;-44.244;29.392;73.000
15.531;-10.137;-44.244;29.392;73.000
15.563;-10.145;-44.244;29.392;73.000
15.594;-10.199;-44.244;29.392;73.000
15.625;-10.184;-44.244;29.392;73.000
15.656;-10.223;-44.244;29.392;73.000
15.688;-10.215;-44.244;29.392;73.000
15.719;-10.231;-44.244;29.392;73.000
15.750;-9.334;-44.244;29.392;73.000
15.781;-10.675;-44.244;29.392;73.000
15.813;-10.644;-44.244;29.392;73.000
15.844;-10.566;-44.244;29.392;73.000
15.875;-10.504;-44.244;29.392;73.000
15.906;-10.465;-44.244;29.392;73.000
15.938;-10.394;-44.244;29.392;73.000
15.969;-10.355;-44.244;29.392;73.000
16.000;-10.332;-44.244;29.392;73.000
16.031;-10.285;-44.244;29.392;73.000
16.063;-10.231;-44.244;29.392;73.000
