t;Respiration;GSR;Temperature;CFM
15.500;-18.116;-39.077;22.923;78.000
15.531;-18.046;-39.077;22.923;78.000
15.563;-18.023;-39.077;22.923;78.000
15.594;-17.968;-39.077;22.923;78.000
15.625;-17.960;-39.077;22.923;78.000
15.656;-17.929;-39.077;22.923;78.000
15.688;-17.898;-39.077;22.923;78.000
15.719;-17.898;-39.077;22.923;78.000
15.750;-17.921;-39.077;22.923;78.000
15.781;-17.945;-39.077;22.923;78.000
15.813;-17.968;-39.077;22.923;78.000
15.844;-18.015;-39.077;22.923;78.000
15.875;-18.046;-39.077;22.923;78.000
15.906;-18.093;-39.077;22.923;78.000
15.938;-18.148;-39.077;22.923;78.000
15.969;-18.163;-39.077;22.923;78.000
16.000;-18.210;-39.077;22.923;78.000
16.031;-18.202;-39.089;22.923;78.000
16.063;-18.272;-39.089;22.923;78.000
16.094;-18.296;-39.089;22.923;78.000
16.125;-18.374;-39.089;22.923;78.000
16.156;-18.421;-39.089;22.923;78.000
16.188;-18.499;-39.089;22.923;78.000
16.219;-18.545;-39.089;22.923;78.000
16.250;-18.600;-39.089;22.923;78.000
16.281;-18.662;-39.089;22.923;78.000
16.313;-18.670;-39.089;22.923;78.000
16.344;-18.670;-39.089;22.923;78.000
16.375;-18.670;-39.089;22.923;78.000
16.406;-18.670;-39.089;22.923;78.000
16.438;-18.670;-39.089;22.923;78.000
16.469;-18.670;-39.089;22.923;78.000
16.500;-18.670;-39.089;22.923;78.000
16.531;-18.670;-39.102;22.923;78.000
16.563;-18.670;-39.102;22.923;78.000
16.594;-18.670;-39.102;22.923;78.000
16.625;-18.670;-39.102;22.923;78.000
16.656;-18.670;-39.102;22.923;78.000
16.688;-18.670;-39.102;22.923;78.000
16.719;-18.670;-39.102;22.923;78.000
16.750;-18.670;-39.102;22.923;78.000
16.781;-18.670;-39.102;22.923;78.000
16.813;-18.670;-39.102;22.923;78.000
16.844;-18.670;-39.102;22.923;78.000
16.875;-18.670;-39.102;22.923;78.000
16.906;-18.670;-39.102;22.923;78.000
16.938;-18.670;-39.102;22.923;78.000
16.969;-18.670;-39.102;22.923;78.000
17.000;-18.670;-39.114;22.923;78.000
17.031;-18.670;-39.114;22.923;78.000
17.063;-18.670;-39.114;22.923;78.000
17.094;-18.670;-39.114;22.923;78.000
17.125;-18.670;-39.114;22.923;78.000
17.156;-18.670;-39.114;22.923;78.000
17.188;-18.670;-39.114;22.923;78.000
17.219;-18.670;-39.114;22.923;78.000
17.250;-18.670;-39.114;22.923;78.000
17.281;-18.670;-39.114;22.923;78.000
17.313;-18.670;-39.127;22.923;78.000
17.344;-18.670;-39.127;22.923;78.000
17.375;-18.670;-39.127;22.923;78.000
17.406;-18.670;-39.127;22.923;78.000
17.438;-18.670;-39.127;22.923;78.000
17.469;-18.670;-39.127;22.923;78.000
17.500;-18.670;-39.127;22.923;78.000
17.531;-18.670;-39.127;22.923;78.000
17.563;-18.670;-39.127;22.923;78.000
17.594;-18.670;-39.139;22.923;78.000
