t;Respiration;GSR;Temperature;CFM
17.969;-6.962;-43.005;32.858;79
18.000;-6.814;-43.005;32.858;79
18.031;-6.674;-43.005;32.858;79
18.063;-6.588;-43.005;32.858;79
18.094;-6.385;-43.005;32.858;79
18.125;-6.245;-43.018;32.858;79
18.156;-6.089;-43.018;32.858;79
18.188;-5.972;-43.018;32.858;79
18.219;-5.863;-43.03;32.858;79
18.250;-5.668;-43.03;32.858;79
18.281;-5.488;-43.03;32.858;79
18.313;-5.332;-43.03;32.858;79
18.344;-5.168;-43.03;32.858;79
18.375;-5.285;-43.03;32.858;79
18.406;-5.122;-43.03;32.858;79
18.438;-4.958;-43.03;32.858;79
18.469;-4.825;-43.03;32.858;79
18.500;-4.654;-43.03;32.858;79
18.531;-4.537;-43.03;32.858;79
18.563;-4.404;-43.03;32.858;79
18.594;-4.365;-43.043;32.846;79
18.625;-4.365;-43.043;32.858;79
18.656;-4.349;-43.043;32.858;79
18.688;-4.31;-43.043;32.858;79
18.719;-4.287;-43.056;32.858;79
18.750;-4.287;-43.056;32.858;79
18.781;-4.318;-43.056;32.858;79
18.813;-4.646;-43.056;32.858;79
18.844;-4.646;-43.056;32.858;79
18.875;-4.685;-43.056;32.858;79
18.906;-4.763;-43.056;32.858;79
18.938;-4.771;-43.068;32.858;79
18.969;-4.856;-43.068;32.858;79
19.000;-4.911;-43.068;32.858;79
19.031;-5.02;-43.068;32.858;79
19.063;-5.067;-43.081;32.858;79
19.094;-5.153;-43.081;32.858;79
19.125;-5.239;-43.081;32.858;79
19.156;-5.356;-43.093;32.858;79
19.188;-5.473;-43.093;32.858;79
19.219;-5.551;-43.093;32.858;79
19.250;-5.894;-43.093;32.858;79
19.281;-5.941;-43.093;32.858;79
19.313;-5.987;-43.093;32.858;79
19.344;-6.097;-43.093;32.858;79
19.375;-6.214;-43.106;32.858;79
19.406;-6.385;-43.106;32.858;79
19.438;-6.502;-43.106;32.858;79
19.469;-6.557;-43.106;32.858;79
19.500;-6.674;-43.118;32.858;79
19.531;-6.752;-43.118;32.858;79
19.563;-6.822;-43.131;32.858;79
19.594;-6.9;-43.131;32.858;79
19.625;-6.9;-43.131;32.858;79
19.656;-6.931;-43.131;32.858;79
19.688;-7.235;-43.131;32.858;79
19.719;-7.212;-43.131;32.858;79
19.750;-7.181;-43.131;32.858;79
19.781;-7.204;-43.143;32.858;79
19.813;-7.204;-43.143;32.858;79
19.844;-7.228;-43.143;32.858;79
19.875;-7.228;-43.143;32.858;79
19.906;-7.251;-43.156;32.858;79
19.938;-7.267;-43.156;32.858;79
19.969;-7.267;-43.168;32.858;79
20.000;-7.274;-43.168;32.858;79
20.031;-7.29;-43.168;32.858;79
20.063;-7.259;-43.168;32.858;79
20.094;-7.321;-43.168;32.858;79
20.125;-7.649;-43.168;32.858;79
20.156;-7.727;-43.181;32.858;79
20.188;-7.781;-43.181;32.858;79
20.219;-7.797;-43.181;32.858;79
20.250;-7.828;-43.181;32.858;79
20.281;-7.852;-43.181;32.858;79
20.313;-7.852;-43.193;32.858;79
20.344;-7.859;-43.193;32.858;79
